name,hd,ra,dec,vmag,class
SAO 62660,,175.502312,37.350211, 8.9,STAR
SAO 59616,,104.017621,37.359389, 8.3,STAR
SAO 55208,,30.578617,37.360639, 9.0,STAR
SAO 64982,,239.133537,37.361228, 8.7,STAR
SAO 61333,,138.162971,37.364831, 8.9,STAR
SAO 56116,,45.893883,37.365919, 8.6,STAR
SAO 67139,,278.8055,37.366311, 9.3,STAR
SAO 70700,,314.176717,37.366806, 8.9,STAR
SAO 72944,,345.49235,37.367131, 9.2,STAR
SAO 58999,,95.267833,37.369308, 8.8,STAR
SAO 68795,,296.315092,37.371811, 9.5,STAR
SAO 65570,,252.172775,37.373339, 9.2,STAR
SAO 67686,,285.01825,37.374322, 8.9,STAR
SAO 65516,,251.104792,37.376519, 9.2,STAR
SAO 55985,,43.559554,37.376833, 8.7,STAR
SAO 61043,,131.549187,37.377056, 8.5,STAR
SAO 68179,,290.223854,37.377756, 9.0,STAR
SAO 64360,,222.717133,37.378597, 8.8,STAR
SAO 66130,,263.247967,37.378764, 9.1,STAR
SAO 63688,,205.346079,37.380786, 9.2,STAR
SAO 68061,,289.062983,37.382139, 9.1,STAR
SAO 63467,,199.751717,37.383936, 9.1,STAR
SAO 70644,,313.446917,37.385536, 8.5,STAR
SAO 63223,,192.77095,37.386769, 8.9,STAR
SAO 72849,,343.926467,37.387325, 9.0,STAR
SAO 58578,,89.014025,37.387844, 8.7,STAR
SAO 58149,,83.001046,37.387944, 9.1,STAR
SAO 54658,,20.984475,37.389892, 8.9,STAR
SAO 56120,,45.980337,37.390131, 8.7,STAR
SAO 63335,,196.302462,37.390378, 9.6,STAR
SAO 61209,,135.496229,37.390783, 9.5,STAR
SAO 69894,,305.398821,37.391444, 9.0,STAR
SAO 60103,,112.117583,37.391931, 9.1,STAR
SAO 73384,,354.401508,37.393197, 8.6,STAR
SAO 72643,,340.578767,37.394056, 9.0,STAR
SAO 60265,,115.260813,37.395369, 9.2,STAR
SAO 63301,,195.275813,37.395594, 8.5,STAR
SAO 64710,,231.793267,37.399653, 9.2,STAR
SAO 70729,,314.477633,37.401242, 9.0,STAR
SAO 63321,,195.970754,37.401628, 9.3,STAR
SAO 66738,,272.941875,37.403486, 8.8,STAR
SAO 54028,,9.132746,37.404578, 9.1,STAR
SAO 55556,,36.625442,37.405469, 8.7,STAR
SAO 63629,,203.839296,37.405822, 8.2,STAR
SAO 59563,,103.091238,37.40685, 8.5,STAR
SAO 58723,,91.367358,37.407447, 8.7,STAR
SAO 54584,,19.418183,37.409458, 9.0,STAR
SAO 68128,,289.750904,37.409889, 8.8,STAR
SAO 60040,,110.94205,37.4112, 9.6,STAR
SAO 72065,,332.295717,37.412164, 8.5,STAR
SAO 58630,,89.874867,37.412317, 9.1,STAR
SAO 61114,,133.439312,37.413786, 8.9,STAR
SAO 66331,,266.809854,37.415133, 9.0,STAR
SAO 53714,,3.054904,37.416453, 8.5,STAR
SAO 70255,,309.075254,37.417472, 8.7,STAR
SAO 55006,,27.435875,37.41755, 8.2,STAR
SAO 65127,,242.809854,37.417689, 9.0,STAR
SAO 58168,,83.274279,37.420831, 8.5,STAR
SAO 62525,,170.719658,37.423003, 9.5,STAR
SAO 54294,,14.460583,37.425114, 9.0,STAR
SAO 56064,,45.004833,37.427408, 8.9,STAR
SAO 58598,,89.283442,37.428486, 8.8,STAR
SAO 67480,,282.851508,37.429636, 9.2,STAR
SAO 58408,,86.473104,37.430158, 8.4,STAR
SAO 62557,,171.74745,37.43115, 9.3,STAR
SAO 73253,,351.577858,37.432406, 9.3,STAR
SAO 53931,,7.336683,37.434022, 9.0,STAR
SAO 66909,,275.487417,37.436278, 9.2,STAR
SAO 59174,,97.901383,37.436539, 8.7,STAR
SAO 62929,,184.163563,37.436783, 9.3,STAR
SAO 65377,,248.293579,37.437039, 9.1,STAR
SAO 70167,,308.079921,37.438925, 8.7,STAR
SAO 67278,,280.705463,37.440964, 8.3,STAR
SAO 63651,,204.44665,37.441453, 9.3,STAR
SAO 72936,,345.384804,37.442303, 9.0,STAR
SAO 55836,,41.222592,37.443089, 9.4,STAR
SAO 55081,,28.735429,37.443164, 8.9,STAR
SAO 72805,,343.225108,37.444014, 8.6,STAR
SAO 59009,,95.446125,37.444125, 9.0,STAR
SAO 59701,,105.407608,37.444236, 8.9,STAR
SAO 72110,,332.890996,37.444719, 9.5,STAR
SAO 71963,,330.493846,37.445428, 9.1,STAR
SAO 59031,,95.858679,37.445436, 9.2,STAR
SAO 70165,,308.059737,37.445767, 8.9,STAR
SAO 72037,,331.704608,37.447303, 8.8,STAR
SAO 65212,,244.484642,37.447917, 8.8,STAR
SAO 58494,,87.686288,37.449906, 8.9,STAR
SAO 60270,,115.376671,37.450089, 9.2,STAR
SAO 66625,,271.411013,37.451044, 8.8,STAR
SAO 63927,,211.422083,37.452897, 8.5,STAR
SAO 70008,,306.468033,37.453842, 8.9,STAR
SAO 61292,,137.396862,37.454694, 8.5,STAR
SAO 60581,,121.954271,37.457442, 9.0,STAR
SAO 72931,,345.258812,37.458494, 8.7,STAR
SAO 55732,,39.594271,37.460994, 9.3,STAR
SAO 63213,,192.394217,37.461186, 9.4,STAR
SAO 73059,,347.61955,37.461694, 9.6,STAR
SAO 61461,,141.164412,37.461967, 8.9,STAR
SAO 70427,,310.920546,37.462128, 8.8,STAR
SAO 63253,,193.909263,37.463372, 9.6,STAR
SAO 68044,,288.878863,37.465514, 9.2,STAR
SAO 70504,,311.835008,37.467219, 8.9,STAR
SAO 63276,,194.69935,37.467794, 9.3,STAR
SAO 55571,,36.894446,37.468567, 9.2,STAR
SAO 54485,,17.651042,37.469725, 9.3,STAR
SAO 54698,,21.63775,37.470781, 8.8,STAR
SAO 64375,,223.170854,37.471861, 8.4,STAR
SAO 59452,,101.434721,37.472294, 8.8,STAR
SAO 73124,,349.075008,37.476992, 8.5,STAR
SAO 63981,,212.866746,37.477767, 9.4,STAR
SAO 61746,,148.614037,37.478008, 9.0,STAR
SAO 64024,,213.755983,37.480567, 8.7,STAR
SAO 54984,,27.022483,37.4808, 9.3,STAR
SAO 70437,,311.0215,37.482633, 9.0,STAR
SAO 68476,,293.198625,37.483811, 8.2,STAR
SAO 54511,,18.179521,37.484236, 9.4,STAR
SAO 62934,,184.229729,37.484331, 8.9,STAR
SAO 58870,,93.470233,37.485514, 9.3,STAR
SAO 59081,,96.610563,37.48635, 8.5,STAR
SAO 66866,,274.918896,37.489383, 8.9,STAR
SAO 55130,,29.405542,37.490969, 9.2,STAR
SAO 65120,,242.569938,37.492728, 9.0,STAR
SAO 70792,,315.256475,37.494417, 9.2,STAR
SAO 55528,,36.313054,37.495033, 8.7,STAR
SAO 64131,,216.237892,37.495406, 8.8,STAR
SAO 68439,,292.884771,37.497092, 9.0,STAR
SAO 65097,,241.912308,37.497347, 9.3,STAR
SAO 56937,,61.013525,37.497647, 9.6,STAR
SAO 61794,,149.833863,37.4986, 9.3,STAR
SAO 60827,,126.949337,37.500669, 8.5,STAR
SAO 58981,,94.851917,37.501086, 8.8,STAR
SAO 55821,,41.029442,37.501181, 9.2,STAR
SAO 72712,,341.691025,37.501258, 8.7,STAR
SAO 73073,,347.925183,37.501683, 8.9,STAR
SAO 58545,,88.445454,37.502469, 8.7,STAR
SAO 67791,,286.259017,37.504167, 8.5,STAR
SAO 61834,,150.950192,37.504217, 9.2,STAR
SAO 55969,,43.25585,37.506153, 9.3,STAR
SAO 63900,,210.561617,37.506817, 8.8,STAR
SAO 66826,,274.226654,37.5078, 8.4,STAR
SAO 70097,,307.336458,37.508378, 9.0,STAR
SAO 55727,,39.556337,37.508819, 8.7,STAR
SAO 68422,,292.737704,37.509628, 9.0,STAR
SAO 63986,,213.036529,37.510658, 8.6,STAR
SAO 62892,,183.088271,37.510986, 9.0,STAR
SAO 63029,,187.568754,37.511572, 9.2,STAR
SAO 60680,,123.901438,37.512022, 9.4,STAR
SAO 55903,,42.287363,37.512869, 9.4,STAR
SAO 66752,,273.145825,37.514344, 9.1,STAR
SAO 53995,,8.708025,37.514806, 8.8,STAR
SAO 64807,,234.162058,37.516211, 9.1,STAR
SAO 55843,,41.346371,37.517164, 9.4,STAR
SAO 54651,,20.882854,37.517483, 8.8,STAR
SAO 59254,,98.769496,37.520075, 9.2,STAR
SAO 63526,,201.255375,37.520486, 8.6,STAR
SAO 73185,,350.178279,37.520642, 8.2,STAR
SAO 61582,,143.849175,37.520706, 9.6,STAR
SAO 58684,,90.699392,37.521669, 8.9,STAR
SAO 70543,,312.285237,37.523175, 8.4,STAR
SAO 72676,,341.037521,37.523775, 9.1,STAR
SAO 65751,,255.690133,37.524447, 8.9,STAR
SAO 66388,,267.836258,37.524647, 9.2,STAR
SAO 63090,,188.957883,37.524742, 8.6,STAR
SAO 66655,,271.882575,37.526353, 9.1,STAR
SAO 60953,,129.812275,37.527517, 9.3,STAR
SAO 72633,,340.469933,37.528156, 9.0,STAR
SAO 55962,,43.153454,37.528878, 8.8,STAR
SAO 71665,,326.238333,37.530336, 8.5,STAR
SAO 68255,,290.99945,37.540536, 9.0,STAR
SAO 71074,,318.254571,37.541236, 9.0,STAR
SAO 55952,,43.005988,37.541944, 9.3,STAR
SAO 70337,,309.890863,37.542361, 8.8,STAR
SAO 55038,,27.898646,37.542586, 9.5,STAR
SAO 73226,,351.011896,37.543086, 9.0,STAR
SAO 61219,,135.7913,37.544386, 9.1,STAR
SAO 70981,,317.323883,37.545133, 9.3,STAR
SAO 64761,,232.974946,37.545525, 8.9,STAR
SAO 72433,,337.910517,37.547744, 9.4,STAR
SAO 63691,,205.519287,37.547911, 9.0,STAR
SAO 70270,,309.259029,37.547939, 8.4,STAR
SAO 61869,,151.754242,37.548933, 8.4,STAR
SAO 73264,,351.799158,37.550069, 9.4,STAR
SAO 65727,,255.276342,37.550919, 8.9,STAR
SAO 59537,,102.669117,37.551636, 8.6,STAR
SAO 71251,,320.582879,37.552433, 9.2,STAR
SAO 59590,,103.499813,37.555489, 8.7,STAR
SAO 55889,,42.012942,37.556292, 9.2,STAR
SAO 68345,,291.892004,37.557122, 8.9,STAR
SAO 59041,,96.0252,37.557481, 9.4,STAR
SAO 70641,,313.417425,37.559606, 8.9,STAR
SAO 60733,,125.004983,37.560875, 8.4,STAR
SAO 70708,,314.242108,37.56285, 8.8,STAR
SAO 59741,52822,106.070896,37.564147, 6.6,STAR
SAO 65128,,242.819029,37.564728, 8.8,STAR
SAO 71634,,325.731854,37.569436, 9.2,STAR
SAO 67593,,283.95875,37.569556, 9.0,STAR
SAO 65282,,246.100362,37.573292, 9.4,STAR
SAO 60494,,119.758975,37.574767, 8.6,STAR
SAO 68205,,290.479371,37.574797, 8.7,STAR
SAO 72916,,345.037075,37.575928, 8.7,STAR
SAO 66289,,266.017683,37.576397, 8.9,STAR
SAO 56108,,45.663554,37.576828, 9.5,STAR
SAO 71382,,322.254275,37.579297, 7.9,STAR
SAO 71509,,324.077104,37.580389, 9.2,STAR
SAO 65691,,254.622554,37.583733, 8.0,STAR
SAO 67342,,281.37325,37.5866, 9.2,STAR
SAO 66977,,276.643804,37.586797, 9.1,STAR
SAO 67577,,283.819825,37.590742, 9.2,STAR
SAO 72867,,344.165763,37.591122, 9.4,STAR
SAO 72268,,335.535667,37.591183, 8.8,STAR
SAO 72273,,335.589808,37.593589, 9.4,STAR
SAO 55037,,27.875283,37.593836, 8.8,STAR
SAO 58758,,91.813346,37.595067, 8.7,STAR
SAO 67529,,283.340467,37.595489, 8.5,STAR
SAO 55557,,36.648862,37.596092, 8.9,STAR
SAO 70961,,317.046746,37.597778, 9.1,STAR
SAO 73125,,349.078962,37.597889, 8.5,STAR
SAO 67023,,277.366471,37.597911, 9.5,STAR
SAO 61145,,134.260079,37.598125, 9.3,STAR
SAO 62853,,182.037379,37.598511, 9.0,STAR
SAO 59778,,106.622737,37.599117, 9.4,STAR
SAO 61078,,132.704125,37.599611, 9.2,STAR
SAO 55709,,39.277933,37.600553, 8.4,STAR
SAO 63567,,202.435621,37.601161, 8.8,STAR
SAO 55112,,29.089662,37.602125, 8.7,STAR
SAO 61713,,147.829037,37.604161, 9.3,STAR
SAO 59420,,101.032008,37.604628, 9.4,STAR
SAO 72276,,335.623612,37.605903, 8.6,STAR
SAO 69260,,300.253879,37.609483, 8.8,STAR
SAO 54502,,17.962192,37.610286, 9.4,STAR
SAO 63743,,206.804287,37.611958, 7.9,STAR
SAO 68590,,294.300479,37.61215, 9.0,STAR
SAO 63620,,203.634671,37.613017, 8.9,STAR
SAO 63899,,210.547875,37.614078, 8.7,STAR
SAO 65138,,243.036579,37.615361, 9.2,STAR
SAO 66486,,269.059829,37.616431, 9.0,STAR
SAO 63434,,198.966858,37.616767, 9.1,STAR
SAO 54016,,9.028346,37.616928, 8.8,STAR
SAO 65385,,248.395942,37.616997, 9.2,STAR
SAO 70252,,309.038508,37.617, 9.1,STAR
SAO 59374,,100.495271,37.617058, 9.0,STAR
SAO 71869,,329.269588,37.617342, 9.0,STAR
SAO 67887,,287.346229,37.617547, 8.5,STAR
SAO 60786,,126.053287,37.617617, 8.8,STAR
SAO 66878,,275.094629,37.618583, 8.5,STAR
SAO 57675,,77.170521,37.618597, 8.5,STAR
SAO 54798,,23.725092,37.619886, 9.5,STAR
SAO 64819,,234.492975,37.620875, 9.3,STAR
SAO 59891,,108.282488,37.621319, 9.2,STAR
SAO 64526,,227.354383,37.621658, 9.1,STAR
SAO 66895,,275.307021,37.622289, 9.0,STAR
SAO 55546,,36.466475,37.622936, 9.0,STAR
SAO 71241,,320.406763,37.622997, 9.2,STAR
SAO 54019,,9.059329,37.623189, 8.7,STAR
SAO 66809,,273.9874,37.624067, 8.2,STAR
SAO 62923,,183.881625,37.62415, 9.3,STAR
SAO 62931,,184.185612,37.626369, 8.6,STAR
SAO 70218,,308.651467,37.6275, 9.1,STAR
SAO 66303,,266.223317,37.627767, 8.5,STAR
SAO 58907,,93.932163,37.627953, 9.4,STAR
SAO 58788,,92.265304,37.628544, 8.7,STAR
SAO 73440,,355.3859,37.629014, 8.9,STAR
SAO 55223,,30.801687,37.629883, 8.5,STAR
SAO 71460,,323.386371,37.630525, 9.0,STAR
SAO 54045,,9.555513,37.63135, 8.7,STAR
SAO 55091,,28.926696,37.631628, 8.8,STAR
SAO 61302,,137.659292,37.633611, 8.7,STAR
SAO 64749,,232.728596,37.634739, 9.2,STAR
SAO 63612,,203.52325,37.636967, 9.1,STAR
SAO 59702,,105.435679,37.6374, 9.0,STAR
SAO 59215,,98.344354,37.638267, 9.2,STAR
SAO 56479,,52.125583,37.641172, 9.2,STAR
SAO 65566,,252.143742,37.643692, 9.1,STAR
SAO 64308,,221.318892,37.644531, 9.4,STAR
SAO 69730,,304.1354,37.645136, 8.6,STAR
SAO 65114,,242.415721,37.646589, 9.3,STAR
SAO 66007,,261.033725,37.647458, 8.5,STAR
SAO 61267,,136.753717,37.647925, 8.8,STAR
SAO 55812,,40.848175,37.648008, 8.8,STAR
SAO 62327,,164.366717,37.648369, 8.6,STAR
SAO 55200,,30.482542,37.649086, 9.3,STAR
SAO 55704,,39.227633,37.649822, 9.2,STAR
SAO 63394,,197.91975,37.649861, 9.5,STAR
SAO 55356,,33.267654,37.650183, 9.3,STAR
SAO 62346,,164.893829,37.6509, 9.1,STAR
SAO 65350,,247.630188,37.651411, 9.4,STAR
SAO 71190,,319.67325,37.651611, 9.3,STAR
SAO 58963,,94.627837,37.653628, 9.6,STAR
SAO 73222,,350.926337,37.654081, 8.6,STAR
SAO 63484,,200.077367,37.654342, 8.7,STAR
SAO 58584,,89.091887,37.657172, 9.0,STAR
SAO 65243,,245.268579,37.658753, 9.0,STAR
SAO 66749,,273.111567,37.65885, 7.6,STAR
SAO 72061,,332.221967,37.658906, 8.9,STAR
SAO 73396,,354.621904,37.659733, 9.4,STAR
SAO 55131,,29.406804,37.660561, 8.8,STAR
SAO 64771,,233.211767,37.660872, 9.1,STAR
SAO 68740,,295.723008,37.661317, 9.1,STAR
SAO 60146,,112.821175,37.662786, 9.4,STAR
SAO 59865,,107.88965,37.663653, 9.2,STAR
SAO 73406,,354.71585,37.664667, 9.1,STAR
SAO 62048,,156.806271,37.66515, 9.1,STAR
SAO 55451,,34.866571,37.667283, 9.4,STAR
SAO 68440,,292.891,37.669694, 8.9,STAR
SAO 60315,,116.240667,37.674247, 9.0,STAR
SAO 72539,,339.231342,37.675836, 9.4,STAR
SAO 53864,,6.111304,37.675931, 8.9,STAR
SAO 53652,,1.828071,37.676269, 8.8,STAR
SAO 72723,,341.860208,37.676689, 8.9,STAR
SAO 58882,,93.637275,37.677617, 9.5,STAR
SAO 56001,,43.885496,37.678203, 9.1,STAR
SAO 55603,,37.455238,37.678219, 9.0,STAR
SAO 71264,,320.6734,37.679406, 8.8,STAR
SAO 58315,,85.117679,37.680953, 8.4,STAR
SAO 72550,,339.432383,37.681322, 9.1,STAR
SAO 70954,,316.999483,37.684642, 9.0,STAR
SAO 63420,,198.433471,37.684717, 9.2,STAR
SAO 66101,,262.638775,37.685222, 8.9,STAR
SAO 72781,,342.779925,37.687275, 9.0,STAR
SAO 68105,,289.564821,37.687425, 9.1,STAR
SAO 64688,,231.1561,37.688375, 9.1,STAR
SAO 63637,,204.051758,37.688417, 9.2,STAR
SAO 54968,,26.661454,37.690228, 9.0,STAR
SAO 70631,,313.313804,37.690975, 8.9,STAR
SAO 72634,,340.478538,37.692311, 8.9,STAR
SAO 60873,,127.974288,37.693008, 8.4,STAR
SAO 64210,,218.199854,37.694472, 9.1,STAR
SAO 55387,,33.725846,37.695411, 9.2,STAR
SAO 55873,,41.782996,37.695714, 8.8,STAR
SAO 62267,,162.302713,37.696914, 8.9,STAR
SAO 66423,,268.218992,37.697206, 8.5,STAR
SAO 65210,,244.47395,37.697561, 8.6,STAR
SAO 55522,,36.198175,37.69805, 9.1,STAR
SAO 54018,,9.040363,37.698694, 8.8,STAR
SAO 69261,,300.256033,37.698883, 9.0,STAR
SAO 64693,,231.279996,37.704203, 8.8,STAR
SAO 63262,,194.205333,37.704583, 9.4,STAR
SAO 60557,,121.550188,37.705542, 8.9,STAR
SAO 67235,,280.060463,37.705647, 8.4,STAR
SAO 56106,,45.621563,37.705839, 8.7,STAR
SAO 59918,,108.854308,37.707722, 8.4,STAR
SAO 59386,,100.6146,37.710719, 8.5,STAR
SAO 62301,,163.519387,37.711256, 9.1,STAR
SAO 62022,,156.157412,37.711517, 9.0,STAR
SAO 67283,,280.769521,37.711981, 8.6,STAR
SAO 66637,,271.624692,37.713292, 8.8,STAR
SAO 67224,,279.949079,37.714114, 8.6,STAR
SAO 63985,,213.027908,37.714186, 9.7,STAR
SAO 71293,,321.085096,37.714678, 8.4,STAR
SAO 61865,,151.663225,37.716606, 8.8,STAR
SAO 66736,,272.91905,37.717306, 8.5,STAR
SAO 63292,,195.118067,37.717511, 8.9,STAR
SAO 66910,,275.503,37.717525, 8.7,STAR
SAO 63531,,201.367583,37.719256, 9.5,STAR
SAO 54796,,23.714054,37.719533, 8.5,STAR
SAO 63859,,209.500633,37.721158, 9.2,STAR
SAO 58912,,94.005925,37.721528, 8.5,STAR
SAO 59706,,105.551792,37.723378, 8.7,STAR
SAO 59944,,109.322525,37.724839, 8.5,STAR
SAO 64425,,224.451817,37.725775, 8.9,STAR
SAO 71261,,320.645317,37.725978, 8.5,STAR
SAO 65767,,255.970967,37.729283, 9.2,STAR
SAO 66615,,271.228058,37.730417, 8.7,STAR
SAO 58242,,84.165975,37.732456, 8.5,STAR
SAO 70290,,309.352825,37.734344, 9.0,STAR
SAO 63916,,210.916846,37.735464, 9.5,STAR
SAO 63503,,200.641571,37.736031, 9.5,STAR
SAO 58675,,90.546379,37.737094, 8.4,STAR
SAO 70598,,312.994242,37.738142, 8.8,STAR
SAO 63871,,209.865467,37.738461, 9.5,STAR
SAO 67100,,278.257846,37.7391, 8.7,STAR
SAO 55864,,41.699133,37.740211, 9.0,STAR
SAO 61354,,138.771346,37.741231, 8.8,STAR
SAO 73420,,354.967283,37.742119, 8.9,STAR
SAO 54491,,17.744846,37.744567, 8.9,STAR
SAO 58312,,85.086671,37.745719, 8.7,STAR
SAO 66690,,272.319633,37.747519, 8.8,STAR
SAO 55898,,42.184233,37.747681, 9.2,STAR
SAO 55199,,30.462563,37.748558, 9.2,STAR
SAO 65260,,245.610412,37.748561, 8.8,STAR
SAO 61560,,143.366396,37.750433, 8.6,STAR
SAO 58962,,94.625079,37.750492, 9.4,STAR
SAO 54319,,14.82485,37.751536, 9.0,STAR
SAO 72651,,340.728921,37.7516, 8.9,STAR
SAO 73318,,352.987179,37.752192, 8.8,STAR
SAO 55158,,29.654079,37.752756, 9.1,STAR
SAO 62042,,156.594863,37.753611, 9.1,STAR
SAO 54480,,17.578804,37.753742, 9.1,STAR
SAO 66368,,267.511937,37.7549, 9.2,STAR
SAO 67440,,282.401379,37.755511, 9.1,STAR
SAO 55064,,28.344817,37.755708, 9.0,STAR
SAO 68551,,293.94495,37.755808, 8.9,STAR
SAO 55862,,41.662371,37.756006, 9.0,STAR
SAO 56027,,44.310983,37.756172, 8.6,STAR
SAO 70679,,313.929692,37.756897, 9.1,STAR
SAO 65528,,251.338133,37.757067, 9.3,STAR
SAO 68632,,294.766333,37.757892, 9.0,STAR
SAO 62753,,178.791117,37.759758, 9.5,STAR
SAO 63421,,198.473588,37.759967, 9.2,STAR
SAO 71962,,330.491996,37.760944, 8.4,STAR
SAO 60956,,129.8331,37.763111, 9.0,STAR
SAO 67389,,281.8857,37.763472, 9.4,STAR
SAO 54187,,12.598271,37.764433, 8.8,STAR
SAO 65304,,246.659271,37.765186, 8.2,STAR
SAO 64027,,213.89245,37.765247, 9.3,STAR
SAO 70914,,316.579383,37.765686, 8.7,STAR
SAO 54097,,10.634712,37.765842, 8.6,STAR
SAO 54125,,11.342367,37.768742, 8.7,STAR
SAO 71309,,321.246817,37.768972, 9.1,STAR
SAO 64189,,217.667992,37.769436, 8.9,STAR
SAO 55134,,29.411854,37.769453, 8.6,STAR
SAO 71865,,329.207808,37.769467, 9.5,STAR
SAO 65758,,255.812308,37.770067, 8.7,STAR
SAO 62854,,182.049937,37.770092, 9.5,STAR
SAO 62411,,166.722325,37.770233, 9.4,STAR
SAO 59901,,108.532604,37.770681, 9.2,STAR
SAO 63308,,195.440067,37.772958, 9.2,STAR
SAO 63576,,202.683454,37.774883, 8.4,STAR
SAO 59514,,102.395892,37.775667, 8.9,STAR
SAO 63694,,205.537721,37.775847, 9.1,STAR
SAO 55029,,27.764733,37.775936, 8.8,STAR
SAO 72526,,339.096646,37.779536, 8.6,STAR
SAO 63250,,193.716858,37.780144, 9.0,STAR
SAO 70243,,308.921629,37.780239, 9.1,STAR
SAO 65860,,258.022804,37.78065, 8.6,STAR
SAO 70938,,316.800833,37.781275, 8.9,STAR
SAO 55817,,41.001833,37.785236, 9.3,STAR
SAO 67839,,286.845304,37.78525, 9.5,STAR
SAO 71140,,319.014725,37.786211, 9.1,STAR
SAO 63259,,194.053025,37.786608, 9.0,STAR
SAO 63091,,188.973554,37.786853, 8.9,STAR
SAO 66705,,272.511912,37.787097, 9.1,STAR
SAO 72811,,343.298896,37.787636, 8.7,STAR
SAO 65594,,252.63705,37.789331, 9.3,STAR
SAO 55524,,36.201567,37.790867, 8.9,STAR
SAO 70854,,316.006046,37.790953, 9.0,STAR
SAO 70607,,313.043079,37.791033, 9.2,STAR
SAO 71443,,323.109083,37.793725, 9.2,STAR
SAO 67896,179143,287.441908,37.7939, 6.8,STAR
SAO 59137,,97.317337,37.794472, 8.9,STAR
SAO 67227,,279.962317,37.795122, 9.0,STAR
SAO 55964,,43.176792,37.796356, 8.9,STAR
SAO 64569,,228.382688,37.796478, 9.1,STAR
SAO 61597,,144.262817,37.797056, 8.7,STAR
SAO 72903,,344.868362,37.798622, 9.0,STAR
SAO 67089,,278.139275,37.799731, 8.6,STAR
SAO 59573,,103.277842,37.802264, 8.7,STAR
SAO 55152,,29.577542,37.802925, 8.7,STAR
SAO 54981,,26.97325,37.805183, 9.0,STAR
SAO 67913,,287.610138,37.805369, 8.9,STAR
SAO 67069,,277.797379,37.80545, 9.5,STAR
SAO 61937,,153.401646,37.809622, 9.3,STAR
SAO 55520,,36.155442,37.809689, 9.4,STAR
SAO 62311,,163.795554,37.811022, 9.3,STAR
SAO 58275,,84.626896,37.81155, 8.6,STAR
SAO 65770,,255.986367,37.812164, 9.2,STAR
SAO 63492,,200.297071,37.813392, 8.8,STAR
SAO 63107,,189.396388,37.813875, 8.8,STAR
SAO 58248,,84.205854,37.814664, 8.5,STAR
SAO 67424,,282.295846,37.815036, 9.5,STAR
SAO 55164,,29.720433,37.81585, 8.2,STAR
SAO 63280,112869,194.844333,37.817511, 7.9,STAR
SAO 71733,,327.319275,37.81935, 8.8,STAR
SAO 59242,,98.675696,37.819436, 9.0,STAR
SAO 67220,,279.892946,37.8225, 8.9,STAR
SAO 71570,,324.953062,37.823886, 9.2,STAR
SAO 63697,,205.565225,37.824297, 8.7,STAR
SAO 63140,,190.406854,37.824556, 9.1,STAR
SAO 55510,,35.982658,37.826311, 9.4,STAR
SAO 56097,,45.399717,37.827214, 8.8,STAR
SAO 63843,,209.130129,37.829528, 9.5,STAR
SAO 65327,,247.173646,37.830167, 9.2,STAR
SAO 71499,,323.967529,37.830231, 8.6,STAR
SAO 63882,,210.133162,37.830756, 8.9,STAR
SAO 55324,,32.617762,37.8326, 9.5,STAR
SAO 54626,,20.428542,37.837378, 9.1,STAR
SAO 54000,,8.795246,37.837575, 8.3,STAR
SAO 53595,,0.681142,37.838714, 9.1,STAR
SAO 66589,,270.805825,37.839647, 8.5,STAR
SAO 70145,,307.832379,37.839839, 8.8,STAR
SAO 61754,,148.740037,37.840231, 9.5,STAR
SAO 72519,,339.033788,37.8412, 9.2,STAR
SAO 61572,,143.581354,37.842481, 9.2,STAR
SAO 55538,,36.374292,37.842586, 9.0,STAR
SAO 71955,,330.375996,37.842864, 9.2,STAR
SAO 59302,,99.450996,37.843839, 9.5,STAR
SAO 66057,,261.756492,37.844825, 9.2,STAR
SAO 73567,,358.031396,37.850156, 8.6,STAR
SAO 59288,,99.193467,37.851264, 8.9,STAR
SAO 65643,,253.564033,37.851383, 9.0,STAR
SAO 59264,,98.911154,37.853178, 8.6,STAR
SAO 73468,,356.023921,37.855139, 8.9,STAR
SAO 64560,,228.142717,37.858672, 9.3,STAR
SAO 55799,,40.5823,37.858836, 9.2,STAR
SAO 71721,,327.093829,37.858994, 9.2,STAR
SAO 55060,,28.309729,37.859056, 8.5,STAR
SAO 72449,,338.140754,37.859569, 8.8,STAR
SAO 55155,,29.624192,37.860267, 8.9,STAR
SAO 72648,,340.713671,37.860761, 8.7,STAR
SAO 71575,,324.989904,37.861972, 9.0,STAR
SAO 54954,,26.414854,37.862786, 9.3,STAR
SAO 68358,,292.080608,37.867356, 9.0,STAR
SAO 56246,,48.166079,37.869958, 9.1,STAR
SAO 53608,,0.930754,37.870922, 9.4,STAR
SAO 62150,,159.136283,37.874283, 9.2,STAR
SAO 70769,,314.926333,37.874578, 9.1,STAR
SAO 71138,,318.984483,37.874725, 8.7,STAR
SAO 65496,,250.543612,37.875464, 9.2,STAR
SAO 54671,,21.196996,37.875514, 9.4,STAR
SAO 55433,,34.463154,37.875606, 9.3,STAR
SAO 64672,,230.725429,37.875681, 8.5,STAR
SAO 63869,,209.81985,37.876503, 8.9,STAR
SAO 61108,,133.264404,37.877147, 9.5,STAR
SAO 72360,,336.889308,37.879014, 9.1,STAR
SAO 60601,,122.354287,37.879636, 8.9,STAR
SAO 55090,,28.914025,37.881092, 8.3,STAR
SAO 63475,,199.930746,37.881497, 9.0,STAR
